LOW,S1,S2,S3,SIZE,STD_POINT,FORCE,AREA_AVG,SIDE
18,1015.87,1012.56,1035.47,1,4.1,50,4.1,0
19,1015.88,1012.56,1035.63,1,4.1,50,4.1,0
20,1016.02,1012.57,1035.64,1,4.1,50,4.1,0
21,1015.92,1012.56,1035.53,1,4.1,50,4.1,0
22,1015.9,1012.47,1035.94,1,4.1,50,4.1,0
23,1015.78,1012.47,1035.33,1,4.1,50,4.1,0
24,1015.68,1012.46,1035.28,1,4.1,50,4.1,0
25,1015.7,1012.38,1034.44,1,4.1,50,4.1,0
26,1015.85,1012.4,1035.11,1,4.1,50,4.1,0
27,1015.82,1012.4,1035.21,1,4.1,50,4.1,0
28,1015.95,1012.4,1035.28,1,4.1,50,4.1,0
29,1015.86,1012.34,1035.16,1,4.1,50,4.1,0
30,1015.97,1012.38,1034.51,1,4.1,50,4.1,0
31,1015.98,1012.36,1034.77,1,4.1,50,4.1,0
32,1015.88,1012.34,1034.63,1,4.1,50,4.1,0
33,1015.86,1012.33,1035.13,1,4.1,50,4.1,0
34,1015.85,1012.37,1034.51,1,4.1,50,4.1,0
35,1015.71,1012.33,1035,1,4.1,50,4.1,0
36,1015.61,1012.36,1035.11,1,4.1,50,4.1,0
37,1015.53,1012.33,1035.42,1,4.1,50,4.1,0
38,1015.65,1012.33,1035.83,1,4.1,50,4.1,0
39,1015.71,1012.32,1034.67,1,4.1,50,4.1,0
40,1015.73,1012.3,1035.07,1,4.1,50,4.1,0
41,1015.69,1012.29,1035.36,1,4.1,50,4.1,0
42,1015.82,1012.31,1034.88,1,4.1,50,4.1,0
43,1015.71,1012.33,1034.29,1,4.1,50,4.1,0
44,1015.61,1012.36,1035.11,1,4.1,50,4.1,0
45,1015.53,1012.33,1034.47,1,4.1,50,4.1,0
46,1015.65,1012.33,1035.12,1,4.1,50,4.1,0
47,1015.71,1012.32,1034.85,1,4.1,50,4.1,0
48,1015.73,1012.3,1034.24,1,4.1,50,4.1,0
49,1015.69,1012.29,1035.05,1,4.1,50,4.1,0
50,1015.82,1012.31,1035.15,1,4.1,50,4.1,0
1,1021.03,1015.24,1041,1,4.1,100,4.1,0
2,1021.08,1015.23,1041.48,1,4.1,100,4.1,0
3,1021.36,1015.28,1041.16,1,4.1,100,4.1,0
4,1021.18,1015.36,1041.76,1,4.1,100,4.1,0
5,1021.21,1015.49,1041.78,1,4.1,100,4.1,0
6,1021.29,1015.55,1041.7,1,4.1,100,4.1,0
7,1021.32,1015.6,1041.59,1,4.1,100,4.1,0
8,1021.46,1015.43,1040.86,1,4.1,100,4.1,0
9,1021.53,1015.41,1041.15,1,4.1,100,4.1,0
10,1021.46,1015.45,1041.55,1,4.1,100,4.1,0
11,1021.49,1015.54,1041.28,1,4.1,100,4.1,0
12,1021.66,1015.45,1041.89,1,4.1,100,4.1,0
13,1021.78,1015.3,1041.63,1,4.1,100,4.1,0
14,1021.9,1015.31,1041.94,1,4.1,100,4.1,0
15,1022.04,1015.36,1041.87,1,4.1,100,4.1,0
16,1022.08,1015.29,1041.66,1,4.1,100,4.1,0
17,1022.13,1015.28,1041.45,1,4.1,100,4.1,0
18,1022.69,1015.46,1041.57,1,4.1,100,4.1,0
19,1022.61,1015.35,1041.38,1,4.1,100,4.1,0
20,1022.7,1015.36,1040.96,1,4.1,100,4.1,0
21,1022.63,1015.29,1041.43,1,4.1,100,4.1,0
22,1022.68,1015.42,1041.67,1,4.1,100,4.1,0
23,1022.68,1015.51,1041.85,1,4.1,100,4.1,0
24,1022.59,1015.61,1041.96,1,4.1,100,4.1,0
25,1022.57,1015.62,1041.17,1,4.1,100,4.1,0
26,1022.68,1015.47,1041.6,1,4.1,100,4.1,0
27,1022.81,1015.4,1041.82,1,4.1,100,4.1,0
28,1022.84,1015.36,1041.91,1,4.1,100,4.1,0
29,1022.94,1015.28,1041.82,1,4.1,100,4.1,0
30,1022.87,1015.22,1040.96,1,4.1,100,4.1,0
31,1022.95,1015.23,1041.88,1,4.1,100,4.1,0
32,1022.87,1015.21,1041.72,1,4.1,100,4.1,0
33,1022.77,1015.51,1042.54,1,4.1,100,4.1,0
34,1022.74,1015.59,1041.63,1,4.1,100,4.1,0
35,1022.73,1015.49,1041.97,1,4.1,100,4.1,0
36,1022.81,1015.38,1041.47,1,4.1,100,4.1,0
37,1022.94,1015.28,1041.23,1,4.1,100,4.1,0
38,1022.87,1015.22,1041.72,1,4.1,100,4.1,0
39,1022.95,1015.23,1041.56,1,4.1,100,4.1,0
40,1022.97,1015.18,1041.3,1,4.1,100,4.1,0
41,1022.89,1015.23,1041.42,1,4.1,100,4.1,0
42,1022.94,1015.23,1041.3,1,4.1,100,4.1,0
43,1022.89,1015.35,1041.87,1,4.1,100,4.1,0
44,1022.77,1015.51,1041.2,1,4.1,100,4.1,0
45,1022.74,1015.59,1041.3,1,4.1,100,4.1,0
46,1022.73,1015.49,1041.8,1,4.1,100,4.1,0
47,1022.81,1015.38,1041.17,1,4.1,100,4.1,0
48,1023.01,1015.36,1041.54,1,4.1,100,4.1,0
49,1022.91,1015.28,1041.42,1,4.1,100,4.1,0
50,1022.93,1015.17,1041.64,1,4.1,100,4.1,0
1,1049.74,1037.77,1073.91,1,4.1,200,4.1,0
2,1049.66,1037.67,1074.17,1,4.1,200,4.1,0
3,1049.69,1037.58,1073.69,1,4.1,200,4.1,0
4,1049.61,1037.51,1073.8,1,4.1,200,4.1,0
5,1049.88,1037.42,1073.7,1,4.1,200,4.1,0
6,1049.79,1037.31,1074.18,1,4.1,200,4.1,0
7,1049.89,1037.3,1073.24,1,4.1,200,4.1,0
8,1049.81,1037.3,1073.52,1,4.1,200,4.1,0
9,1049.97,1037.25,1074.05,1,4.1,200,4.1,0
10,1049.98,1037.21,1073.46,1,4.1,200,4.1,0
11,1050.11,1037.17,1073.14,1,4.1,200,4.1,0
12,1050.14,1037.04,1073.12,1,4.1,200,4.1,0
13,1050.21,1036.95,1073.31,1,4.1,200,4.1,0
14,1050.3,1036.83,1073.83,1,4.1,200,4.1,0
15,1050.37,1036.73,1073.13,1,4.1,200,4.1,0
16,1050.54,1036.7,1073.24,1,4.1,200,4.1,0
17,1050.66,1036.67,1073.94,1,4.1,200,4.1,0
18,1050.67,1036.63,1072.98,1,4.1,200,4.1,0
19,1050.86,1036.04,1073.73,1,4.1,200,4.1,0
20,1051,1035.99,1073.86,1,4.1,200,4.1,0
21,1050.99,1035.93,1073.1,1,4.1,200,4.1,0
22,1051.13,1035.93,1073.8,1,4.1,200,4.1,0
23,1051.12,1035.96,1073.66,1,4.1,200,4.1,0
24,1051.18,1035.91,1073.71,1,4.1,200,4.1,0
25,1051.19,1035.91,1073.87,1,4.1,200,4.1,0
26,1051.2,1035.83,1073.43,1,4.1,200,4.1,0
27,1051.19,1035.81,1073.68,1,4.1,200,4.1,0
28,1051.21,1035.84,1072.87,1,4.1,200,4.1,0
29,1051.22,1035.82,1072.82,1,4.1,200,4.1,0
30,1051.27,1035.77,1073.55,1,4.1,200,4.1,0
31,1051.29,1035.84,1073.48,1,4.1,200,4.1,0
32,1051.28,1035.75,1073.54,1,4.1,200,4.1,0
33,1051.32,1035.77,1073.37,1,4.1,200,4.1,0
34,1051.35,1035.77,1073.78,1,4.1,200,4.1,0
35,1051.27,1035.71,1072.9,1,4.1,200,4.1,0
36,1051.24,1035.69,1073.65,1,4.1,200,4.1,0
37,1051.32,1035.73,1073.27,1,4.1,200,4.1,0
38,1051.35,1035.62,1073.66,1,4.1,200,4.1,0
39,1051.29,1035.58,1073.24,1,4.1,200,4.1,0
40,1051.22,1035.82,1073.02,1,4.1,200,4.1,0
41,1051.27,1035.77,1073.54,1,4.1,200,4.1,0
42,1051.29,1035.84,1073.13,1,4.1,200,4.1,0
43,1051.28,1035.75,1073.66,1,4.1,200,4.1,0
44,1051.32,1035.77,1073.77,1,4.1,200,4.1,0
45,1051.35,1035.77,1072.75,1,4.1,200,4.1,0
46,1051.27,1035.71,1073.42,1,4.1,200,4.1,0
47,1051.24,1035.69,1073.66,1,4.1,200,4.1,0
48,1051.32,1035.73,1073,1,4.1,200,4.1,0
49,1051.35,1035.62,1072.63,1,4.1,200,4.1,0
50,1051.29,1035.58,1073.29,1,4.1,200,4.1,0
1,1021.92,1032.59,1039.79,1,4.2,50,4.2,0
2,1022.08,1032.56,1039.62,1,4.2,50,4.2,0
3,1021.96,1032.59,1039.98,1,4.2,50,4.2,0
4,1021.95,1032.55,1039.36,1,4.2,50,4.2,0
5,1021.97,1032.52,1039.91,1,4.2,50,4.2,0
6,1021.96,1032.55,1039.36,1,4.2,50,4.2,0
7,1021.94,1032.54,1039.4,1,4.2,50,4.2,0
8,1021.91,1032.51,1039.27,1,4.2,50,4.2,0
9,1021.86,1032.5,1039.45,1,4.2,50,4.2,0
10,1021.7,1032.58,1039.62,1,4.2,50,4.2,0
11,1021.6,1032.58,1039.96,1,4.2,50,4.2,0
12,1021.6,1032.49,1039.23,1,4.2,50,4.2,0
13,1021.65,1032.51,1039.81,1,4.2,50,4.2,0
14,1021.61,1032.48,1039.56,1,4.2,50,4.2,0
15,1021.66,1032.49,1039.29,1,4.2,50,4.2,0
16,1021.61,1032.46,1039.38,1,4.2,50,4.2,0
17,1021.59,1032.47,1040.06,1,4.2,50,4.2,0
18,1021.63,1032.45,1039.6,1,4.2,50,4.2,0
19,1021.57,1032.45,1039.46,1,4.2,50,4.2,0
20,1021.57,1032.46,1040.07,1,4.2,50,4.2,0
21,1021.31,1032.36,1039.61,1,4.2,50,4.2,0
22,1021.34,1032.35,1040.22,1,4.2,50,4.2,0
23,1021.45,1032.28,1040.06,1,4.2,50,4.2,0
24,1021.53,1032.33,1039.5,1,4.2,50,4.2,0
25,1021.5,1032.33,1039.76,1,4.2,50,4.2,0
26,1021.46,1032.3,1039.55,1,4.2,50,4.2,0
27,1021.47,1032.23,1040.4,1,4.2,50,4.2,0
28,1021.5,1032.2,1039.71,1,4.2,50,4.2,0
29,1021.51,1032.27,1040.01,1,4.2,50,4.2,0
30,1021.38,1032.24,1040.37,1,4.2,50,4.2,0
31,1021.37,1032.31,1040.18,1,4.2,50,4.2,0
32,1021.28,1032.26,1039.61,1,4.2,50,4.2,0
33,1021.33,1032.18,1040.2,1,4.2,50,4.2,0
34,1021.38,1032.16,1040.04,1,4.2,50,4.2,0
35,1021.43,1032.09,1039.16,1,4.2,50,4.2,0
36,1021.41,1032.1,1039.41,1,4.2,50,4.2,0
37,1021.37,1032.31,1039.61,1,4.2,50,4.2,0
38,1021.28,1032.26,1039.96,1,4.2,50,4.2,0
39,1021.33,1032.18,1039.66,1,4.2,50,4.2,0
40,1021.38,1032.16,1039.51,1,4.2,50,4.2,0
41,1021.43,1032.09,1039.4,1,4.2,50,4.2,0
42,1021.41,1032.1,1039.54,1,4.2,50,4.2,0
43,1021.46,1032.1,1040.4,1,4.2,50,4.2,0
44,1021.44,1032.11,1040.21,1,4.2,50,4.2,0
45,1021.42,1032.07,1039.61,1,4.2,50,4.2,0
46,1021.41,1032.08,1040.44,1,4.2,50,4.2,0
47,1021.32,1032.1,1039.57,1,4.2,50,4.2,0
48,1021.25,1032.14,1040.48,1,4.2,50,4.2,0
49,1021.2,1032.15,1040.26,1,4.2,50,4.2,0
50,1021.07,1032.1,1040.89,1,4.2,50,4.2,0
1,1037.94,1044.98,1067.89,1,4.2,100,4.2,0
2,1037.7,1044.94,1067.74,1,4.2,100,4.2,0
3,1037.22,1044.81,1067.1,1,4.2,100,4.2,0
4,1037.4,1044.74,1067.11,1,4.2,100,4.2,0
5,1037.73,1044.71,1067.56,1,4.2,100,4.2,0
6,1037.72,1044.51,1066.68,1,4.2,100,4.2,0
7,1037.69,1044.54,1067.68,1,4.2,100,4.2,0
8,1037.72,1044.42,1067.6,1,4.2,100,4.2,0
9,1037.71,1044.44,1067.46,1,4.2,100,4.2,0
10,1037.7,1044.39,1067.39,1,4.2,100,4.2,0
11,1037.68,1044.37,1067.01,1,4.2,100,4.2,0
12,1037.75,1044.3,1067.08,1,4.2,100,4.2,0
13,1037.86,1044.2,1066.83,1,4.2,100,4.2,0
14,1037.87,1044.1,1067.12,1,4.2,100,4.2,0
15,1037.9,1044.11,1067.39,1,4.2,100,4.2,0
16,1037.98,1044.07,1066.49,1,4.2,100,4.2,0
17,1038.03,1044.21,1066.86,1,4.2,100,4.2,0
18,1038.22,1044.13,1067,1,4.2,100,4.2,0
19,1038.39,1044.07,1066.94,1,4.2,100,4.2,0
20,1038.22,1044.13,1066.12,1,4.2,100,4.2,0
21,1038.39,1044.07,1066.75,1,4.2,100,4.2,0
22,1038.51,1044.11,1066.05,1,4.2,100,4.2,0
23,1038.53,1044.1,1066.71,1,4.2,100,4.2,0
24,1038.5,1044.08,1066.5,1,4.2,100,4.2,0
25,1038.64,1044,1066.74,1,4.2,100,4.2,0
26,1038.66,1044.01,1066.16,1,4.2,100,4.2,0
27,1038.7,1044,1066.03,1,4.2,100,4.2,0
28,1038.73,1043.96,1066.49,1,4.2,100,4.2,0
29,1038.69,1043.95,1066.47,1,4.2,100,4.2,0
30,1038.72,1043.95,1065.63,1,4.2,100,4.2,0
31,1038.76,1043.88,1065.85,1,4.2,100,4.2,0
32,1038.79,1043.83,1066.62,1,4.2,100,4.2,0
33,1038.89,1043.82,1066.21,1,4.2,100,4.2,0
34,1038.96,1043.78,1066.35,1,4.2,100,4.2,0
35,1038.93,1043.78,1065.5,1,4.2,100,4.2,0
36,1039.05,1043.77,1066.23,1,4.2,100,4.2,0
37,1039,1043.78,1066.44,1,4.2,100,4.2,0
38,1039.08,1043.74,1065.56,1,4.2,100,4.2,0
39,1039.1,1043.74,1065.67,1,4.2,100,4.2,0
40,1039.01,1043.7,1065.41,1,4.2,100,4.2,0
41,1039.02,1043.68,1065.42,1,4.2,100,4.2,0
42,1039.04,1043.66,1065.45,1,4.2,100,4.2,0
43,1039.02,1043.7,1065.9,1,4.2,100,4.2,0
44,1039.04,1043.66,1065.77,1,4.2,100,4.2,0
45,1039.01,1043.7,1065.54,1,4.2,100,4.2,0
46,1038.96,1043.65,1066.18,1,4.2,100,4.2,0
47,1039.11,1043.6,1066.37,1,4.2,100,4.2,0
48,1039.09,1043.57,1065.31,1,4.2,100,4.2,0
49,1039.07,1043.54,1065.29,1,4.2,100,4.2,0
50,1039.09,1043.57,1065.89,1,4.2,100,4.2,0
1,1062.69,1063.45,1096.93,1,4.2,200,4.2,0
2,1062.7,1063.52,1097.11,1,4.2,200,4.2,0
3,1062.71,1063.6,1097.06,1,4.2,200,4.2,0
4,1062.69,1063.71,1096.5,1,4.2,200,4.2,0
5,1062.72,1063.83,1096.51,1,4.2,200,4.2,0
6,1062.78,1063.92,1096.83,1,4.2,200,4.2,0
7,1062.75,1063.95,1096.9,1,4.2,200,4.2,0
8,1062.77,1064.05,1096.52,1,4.2,200,4.2,0
9,1062.76,1064.11,1096.6,1,4.2,200,4.2,0
10,1062.78,1064.19,1095.92,1,4.2,200,4.2,0
11,1062.81,1064.28,1096.57,1,4.2,200,4.2,0
12,1062.83,1064.38,1095.53,1,4.2,200,4.2,0
13,1062.85,1064.51,1096.05,1,4.2,200,4.2,0
14,1062.86,1064.56,1095.96,1,4.2,200,4.2,0
15,1062.86,1064.65,1095.87,1,4.2,200,4.2,0
16,1062.88,1065.19,1095.56,1,4.2,200,4.2,0
17,1062.8,1065.22,1094.89,1,4.2,200,4.2,0
18,1062.86,1065.24,1095.58,1,4.2,200,4.2,0
19,1062.86,1065.3,1095.07,1,4.2,200,4.2,0
20,1062.89,1065.36,1094.79,1,4.2,200,4.2,0
21,1062.98,1065.43,1094.82,1,4.2,200,4.2,0
22,1063.07,1065.52,1095.15,1,4.2,200,4.2,0
23,1063.12,1065.57,1094.51,1,4.2,200,4.2,0
24,1063.09,1065.57,1095.13,1,4.2,200,4.2,0
25,1063.1,1065.52,1095.18,1,4.2,200,4.2,0
26,1063.09,1065.56,1094.73,1,4.2,200,4.2,0
27,1063.13,1065.6,1095.32,1,4.2,200,4.2,0
28,1063.11,1065.61,1094.69,1,4.2,200,4.2,0
29,1063.13,1065.6,1094.38,1,4.2,200,4.2,0
30,1063.15,1065.64,1095.25,1,4.2,200,4.2,0
31,1063.14,1065.68,1094.15,1,4.2,200,4.2,0
32,1063.18,1065.65,1094.33,1,4.2,200,4.2,0
33,1063.29,1065.73,1095.15,1,4.2,200,4.2,0
34,1063.3,1065.8,1094.93,1,4.2,200,4.2,0
35,1063.27,1065.85,1094.22,1,4.2,200,4.2,0
36,1063.32,1065.8,1094.14,1,4.2,200,4.2,0
37,1063.32,1065.83,1094.83,1,4.2,200,4.2,0
38,1063.28,1065.84,1094.16,1,4.2,200,4.2,0
39,1063.27,1065.81,1094.35,1,4.2,200,4.2,0
40,1063.28,1065.84,1094.16,1,4.2,200,4.2,0
41,1063.27,1065.81,1094.77,1,4.2,200,4.2,0
42,1063.28,1065.78,1094.17,1,4.2,200,4.2,0
43,1063.29,1065.73,1095.07,1,4.2,200,4.2,0
44,1063.3,1065.8,1094.27,1,4.2,200,4.2,0
45,1063.27,1065.85,1094.15,1,4.2,200,4.2,0
46,1063.32,1065.8,1094.02,1,4.2,200,4.2,0
47,1063.32,1065.83,1095,1,4.2,200,4.2,0
48,1063.28,1065.84,1094.85,1,4.2,200,4.2,0
49,1063.27,1065.81,1093.84,1,4.2,200,4.2,0
50,1063.28,1065.78,1093.97,1,4.2,200,4.2,0
1,1042.15,1043.81,1050.08,1,4.3,50,4.3,0
2,1042.12,1043.83,1050.15,1,4.3,50,4.3,0
3,1042.11,1043.84,1050.36,1,4.3,50,4.3,0
4,1041.97,1043.91,1050.26,1,4.3,50,4.3,0
5,1041.68,1043.91,1049.76,1,4.3,50,4.3,0
6,1041.64,1043.93,1049.44,1,4.3,50,4.3,0
7,1041.59,1043.89,1049.43,1,4.3,50,4.3,0
8,1041.7,1043.88,1048.27,1,4.3,50,4.3,0
9,1041.94,1043.95,1049.4,1,4.3,50,4.3,0
10,1041.89,1043.96,1048.53,1,4.3,50,4.3,0
11,1041.74,1043.99,1048.66,1,4.3,50,4.3,0
12,1041.64,1044.01,1048.72,1,4.3,50,4.3,0
13,1041.65,1044.02,1048.61,1,4.3,50,4.3,0
14,1041.59,1044.01,1048.51,1,4.3,50,4.3,0
15,1041.54,1044.04,1049.17,1,4.3,50,4.3,0
16,1041.61,1044.09,1048.83,1,4.3,50,4.3,0
17,1041.48,1044.09,1049.81,1,4.3,50,4.3,0
18,1040.57,1044.25,1049.65,1,4.3,50,4.3,0
19,1040.51,1044.26,1049.06,1,4.3,50,4.3,0
20,1040.59,1044.27,1049.6,1,4.3,50,4.3,0
21,1040.54,1044.27,1049.46,1,4.3,50,4.3,0
22,1040.47,1044.23,1049.74,1,4.3,50,4.3,0
23,1040.38,1044.27,1049.04,1,4.3,50,4.3,0
24,1040.33,1044.25,1049.85,1,4.3,50,4.3,0
25,1040.51,1044.22,1049.6,1,4.3,50,4.3,0
26,1040.42,1044.26,1049.03,1,4.3,50,4.3,0
27,1040.35,1044.26,1049.67,1,4.3,50,4.3,0
28,1040.27,1044.31,1049.34,1,4.3,50,4.3,0
29,1040.18,1044.32,1049.57,1,4.3,50,4.3,0
30,1040.3,1044.36,1050.12,1,4.3,50,4.3,0
31,1040.22,1044.35,1049.45,1,4.3,50,4.3,0
32,1040.25,1044.31,1049.41,1,4.3,50,4.3,0
33,1040.32,1044.34,1049.97,1,4.3,50,4.3,0
34,1040.34,1044.3,1049.140942,1,4.3,50,4.3,0
35,1040.38,1044.27,1049.79064,1,4.3,50,4.3,0
36,1040.33,1044.25,1050.03408,1,4.3,50,4.3,0
37,1040.51,1044.22,1049.270512,1,4.3,50,4.3,0
38,1040.42,1044.26,1049.27257,1,4.3,50,4.3,0
39,1040.35,1044.26,1048.907761,1,4.3,50,4.3,0
40,1040.27,1044.31,1049.216474,1,4.3,50,4.3,0
41,1040.18,1044.32,1049.55539,1,4.3,50,4.3,0
42,1040.3,1044.36,1049.511103,1,4.3,50,4.3,0
43,1040.22,1044.35,1049.347339,1,4.3,50,4.3,0
44,1040.25,1044.31,1049.458549,1,4.3,50,4.3,0
45,1040.32,1044.34,1050.01714,1,4.3,50,4.3,0
46,1040.34,1044.3,1049.992072,1,4.3,50,4.3,0
47,1040.25,1044.31,1049.146579,1,4.3,50,4.3,0
48,1040.32,1044.34,1049.338242,1,4.3,50,4.3,0
49,1040.34,1044.3,1049.734092,1,4.3,50,4.3,0
50,1040.34,1044.3,1049.64,1,4.3,50,4.3,0
1,1068.44,1068.08,1079.67,1,4.3,100,4.3,0
2,1068.53,1068.42,1079.93,1,4.3,100,4.3,0
3,1069.04,1068.54,1080.04,1,4.3,100,4.3,0
4,1069.06,1068.78,1079.43,1,4.3,100,4.3,0
5,1069.37,1069,1080,1,4.3,100,4.3,0
6,1069.88,1069.16,1079.29,1,4.3,100,4.3,0
7,1070.13,1069.25,1079.94,1,4.3,100,4.3,0
8,1070.57,1069.41,1079.51,1,4.3,100,4.3,0
9,1070.32,1069.53,1079.49,1,4.3,100,4.3,0
10,1070.44,1069.72,1079.33,1,4.3,100,4.3,0
11,1070.29,1071.36,1079.62,1,4.3,100,4.3,0
12,1070.24,1071.45,1079.61,1,4.3,100,4.3,0
13,1070.26,1071.63,1079.86,1,4.3,100,4.3,0
14,1070.41,1071.71,1078.84,1,4.3,100,4.3,0
15,1070.32,1071.79,1079.51,1,4.3,100,4.3,0
16,1070.22,1071.94,1079.65,1,4.3,100,4.3,0
17,1070.28,1072,1079.86,1,4.3,100,4.3,0
18,1070.22,1072.11,1079.87,1,4.3,100,4.3,0
19,1070.18,1072.19,1079.17,1,4.3,100,4.3,0
20,1070.16,1072.28,1079.36,1,4.3,100,4.3,0
21,1070.14,1072.37,1079.58,1,4.3,100,4.3,0
22,1070.09,1072.45,1079.09,1,4.3,100,4.3,0
23,1070.08,1072.57,1079.56,1,4.3,100,4.3,0
24,1070.19,1072.64,1079.47,1,4.3,100,4.3,0
25,1070.18,1072.73,1078.91,1,4.3,100,4.3,0
26,1070.15,1072.81,1079.21,1,4.3,100,4.3,0
27,1070.21,1072.9,1078.8,1,4.3,100,4.3,0
28,1070.12,1073.01,1079.41,1,4.3,100,4.3,0
29,1070.18,1072.19,1080.03,1,4.3,100,4.3,0
30,1070.16,1072.28,1079.86,1,4.3,100,4.3,0
31,1070.14,1072.37,1079.21,1,4.3,100,4.3,0
32,1070.09,1072.45,1079.97,1,4.3,100,4.3,0
33,1070.08,1072.57,1079,1,4.3,100,4.3,0
34,1070.19,1072.64,1079.4,1,4.3,100,4.3,0
35,1070.18,1072.73,1079.09,1,4.3,100,4.3,0
36,1070.15,1072.81,1078.9,1,4.3,100,4.3,0
37,1070.21,1072.9,1079.33,1,4.3,100,4.3,0
38,1070.12,1073.01,1079.68,1,4.3,100,4.3,0
39,1070.15,1073.08,1079.48,1,4.3,100,4.3,0
40,1070.1,1073.12,1079.62,1,4.3,100,4.3,0
41,1070.09,1073.23,1079.95,1,4.3,100,4.3,0
42,1070.14,1073.35,1079.44,1,4.3,100,4.3,0
43,1070.18,1073.43,1079.62,1,4.3,100,4.3,0
44,1070.15,1073.08,1078.86,1,4.3,100,4.3,0
45,1070.1,1073.12,1079.82,1,4.3,100,4.3,0
46,1070.09,1073.23,1079.3,1,4.3,100,4.3,0
47,1070.14,1073.35,1079.82,1,4.3,100,4.3,0
48,1070.18,1073.43,1079.75,1,4.3,100,4.3,0
49,1070.2,1073.48,1079.41,1,4.3,100,4.3,0
50,1070.19,1073.52,1079.25,1,4.3,100,4.3,0
1,1098.17,1107.41,1135.9,1,4.3,200,4.3,0
2,1098.18,1107.58,1135.21,1,4.3,200,4.3,0
3,1098.1,1107.76,1135.82,1,4.3,200,4.3,0
4,1098.09,1107.84,1135.47,1,4.3,200,4.3,0
5,1098.05,1107.96,1135.74,1,4.3,200,4.3,0
6,1097.99,1108.06,1134.96,1,4.3,200,4.3,0
7,1097.96,1108.14,1134.6,1,4.3,200,4.3,0
8,1097.85,1108.21,1135.23,1,4.3,200,4.3,0
9,1097.85,1108.23,1134.89,1,4.3,200,4.3,0
10,1097.8,1108.31,1134.93,1,4.3,200,4.3,0
11,1097.78,1108.23,1134.29,1,4.3,200,4.3,0
12,1097.6,1108.27,1134.3,1,4.3,200,4.3,0
13,1097.52,1108.34,1134.97,1,4.3,200,4.3,0
14,1097.52,1108.38,1134.32,1,4.3,200,4.3,0
15,1097.49,1108.38,1134.63,1,4.3,200,4.3,0
16,1097.39,1107.95,1133.85,1,4.3,200,4.3,0
17,1097.38,1107.91,1134.74,1,4.3,200,4.3,0
18,1097.32,1107.91,1134.71,1,4.3,200,4.3,0
19,1097.25,1107.85,1134.28,1,4.3,200,4.3,0
20,1097.13,1107.78,1133.33,1,4.3,200,4.3,0
21,1097.17,1107.75,1133.64,1,4.3,200,4.3,0
22,1097.31,1107.79,1133.76,1,4.3,200,4.3,0
23,1097.18,1107.65,1133.48,1,4.3,200,4.3,0
24,1097.12,1107.66,1133.19,1,4.3,200,4.3,0
25,1097.2,1107.61,1134,1,4.3,200,4.3,0
26,1097.09,1107.55,1133.89,1,4.3,200,4.3,0
27,1097.02,1107.54,1133.11,1,4.3,200,4.3,0
28,1097.12,1107.66,1133.05,1,4.3,200,4.3,0
29,1097.2,1107.61,1133.05,1,4.3,200,4.3,0
30,1097.09,1107.55,1133.03,1,4.3,200,4.3,0
31,1097.02,1107.54,1133.01,1,4.3,200,4.3,0
32,1097.08,1107.53,1133.13,1,4.3,200,4.3,0
33,1097.09,1107.43,1133.47,1,4.3,200,4.3,0
34,1097.08,1107.38,1133.15,1,4.3,200,4.3,0
35,1097,1107.33,1133.87,1,4.3,200,4.3,0
36,1096.96,1107.31,1133.87,1,4.3,200,4.3,0
37,1097.07,1107.26,1133.54,1,4.3,200,4.3,0
38,1096.98,1107.22,1133.49,1,4.3,200,4.3,0
39,1096.94,1107.19,1133.32,1,4.3,200,4.3,0
40,1096.97,1107.14,1133.48,1,4.3,200,4.3,0
41,1097.01,1107.14,1133.34,1,4.3,200,4.3,0
42,1096.95,1107.04,1133.75,1,4.3,200,4.3,0
43,1096.97,1107.99,1133.02,1,4.3,200,4.3,0
44,1096.89,1107.88,1132.77,1,4.3,200,4.3,0
45,1096.93,1107.85,1132.77,1,4.3,200,4.3,0
46,1096.95,1107.04,1132.76,1,4.3,200,4.3,0
47,1096.97,1107.99,1132.76,1,4.3,200,4.3,0
48,1096.89,1107.88,1132.99,1,4.3,200,4.3,0
49,1096.93,1107.85,1133.62,1,4.3,200,4.3,0
50,1096.82,1107.31,1132.71,1,4.3,200,4.3,0
1,1049.63,1044.62,1040.16,1,4.4,50,4.4,0
2,1049.3,1044.69,1040.18,1,4.4,50,4.4,0
3,1049.31,1044.75,1040.17,1,4.4,50,4.4,0
4,1049.36,1044.67,1040.03,1,4.4,50,4.4,0
5,1049.16,1044.59,1040.71,1,4.4,50,4.4,0
6,1048.66,1044.56,1041.71,1,4.4,50,4.4,0
7,1048.4,1044.53,1041.64,1,4.4,50,4.4,0
8,1048.22,1044.56,1041.71,1,4.4,50,4.4,0
9,1048.62,1044.6,1041.53,1,4.4,50,4.4,0
10,1048.49,1044.58,1041.98,1,4.4,50,4.4,0
11,1048.61,1044.61,1041.82,1,4.4,50,4.4,0
12,1048.6,1044.6,1041.73,1,4.4,50,4.4,0
13,1048.55,1044.57,1041.72,1,4.4,50,4.4,0
14,1048.14,1044.57,1041.69,1,4.4,50,4.4,0
15,1048.61,1044.91,1041.55,1,4.4,50,4.4,0
16,1048.76,1044.95,1041.71,1,4.4,50,4.4,0
17,1048.92,1044.92,1041.48,1,4.4,50,4.4,0
